"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Legs 2","28 Apr 2025, 14:30","28 Apr 2025, 15:25","","Seated Leg Curl (Machine)",,"",1,"normal",190,10,,,
"Legs 2","28 Apr 2025, 14:30","28 Apr 2025, 15:25","","Seated Leg Curl (Machine)",,"",2,"normal",190,10,,,
"Legs 2","28 Apr 2025, 14:30","28 Apr 2025, 15:25","","Squat (Barbell)",,"",0,"normal",45,10,,,
"Legs 2","28 Apr 2025, 14:30","28 Apr 2025, 15:25","","Squat (Barbell)",,"",1,"normal",135,10,,,
"Legs 2","28 Apr 2025, 14:30","28 Apr 2025, 15:25","","Squat (Barbell)",,"",2,"normal",225,6,,,
"Legs 2","28 Apr 2025, 14:30","28 Apr 2025, 15:25","","Romanian Deadlift (Barbell)",,"",0,"normal",135,10,,,
"Legs 2","28 Apr 2025, 14:30","28 Apr 2025, 15:25","","Romanian Deadlift (Barbell)",,"",1,"normal",205,10,,,
"Legs 2","28 Apr 2025, 14:30","28 Apr 2025, 15:25","","Romanian Deadlift (Barbell)",,"",2,"normal",205,10,,,
"Legs 2","28 Apr 2025, 14:30","28 Apr 2025, 15:25","","Leg Press Horizontal (Machine)",,"Single leg",0,"normal",270,10,,,
"Legs 2","28 Apr 2025, 14:30","28 Apr 2025, 15:25","","Leg Press Horizontal (Machine)",,"Single leg",1,"normal",270,10,,,
"Legs 2","28 Apr 2025, 14:30","28 Apr 2025, 15:25","","Leg Press Horizontal (Machine)",,"Single leg",2,"normal",270,10,,,
"Legs 2","28 Apr 2025, 14:30","28 Apr 2025, 15:25","","Calf Press on Seated Leg Press",,"",0,"normal",360,10,,,
"Legs 2","28 Apr 2025, 14:30","28 Apr 2025, 15:25","","Calf Press on Seated Leg Press",,"",1,"normal",360,10,,,
"Legs 2","28 Apr 2025, 14:30","28 Apr 2025, 15:25","","Calf Press on Seated Leg Press",,"",2,"normal",360,10,,,
"Legs 2","28 Apr 2025, 14:30","28 Apr 2025, 15:25","","Cable Crunch",,"",0,"normal",87.5,10,,,
"Legs 2","28 Apr 2025, 14:30","28 Apr 2025, 15:25","","Cable Crunch",,"",1,"normal",95,10,,,
"Legs 2","28 Apr 2025, 14:30","28 Apr 2025, 15:25","","Cable Crunch",,"",2,"normal",95,10,,,
"Legs 2","28 Apr 2025, 14:30","28 Apr 2025, 15:25","","Wrist curl Cable",,"",0,"normal",65,10,,,
"Legs 2","28 Apr 2025, 14:30","28 Apr 2025, 15:25","","Wrist curl Cable",,"",1,"normal",65,10,,,
"Legs 2","28 Apr 2025, 14:30","28 Apr 2025, 15:25","","Wrist curl Cable",,"",2,"normal",65,10,,,
"Pull 2","25 Apr 2025, 14:25","25 Apr 2025, 15:36","","Pull Up",,"",0,"normal",,10,,,
"Pull 2","25 Apr 2025, 14:25","25 Apr 2025, 15:36","","Pull Up",,"",1,"normal",,10,,,
"Pull 2","25 Apr 2025, 14:25","25 Apr 2025, 15:36","","Pull Up",,"",2,"normal",,10,,,
"Pull 2","25 Apr 2025, 14:25","25 Apr 2025, 15:36","","T Bar Row",,"",0,"normal",90,10,,,
"Pull 2","25 Apr 2025, 14:25","25 Apr 2025, 15:36","","T Bar Row",,"",1,"normal",160,10,,,
"Pull 2","25 Apr 2025, 14:25","25 Apr 2025, 15:36","","T Bar Row",,"",2,"normal",170,10,,,
"Pull 2","25 Apr 2025, 14:25","25 Apr 2025, 15:36","","T Bar Row",,"",3,"normal",170,10,,,
"Pull 2","25 Apr 2025, 14:25","25 Apr 2025, 15:36","","Lat Pulldown (Cable)",,"Multi grip - end long head partials ",0,"normal",180,10,,,
"Pull 2","25 Apr 2025, 14:25","25 Apr 2025, 15:36","","Lat Pulldown (Cable)",,"Multi grip - end long head partials ",1,"normal",160,10,,,
"Pull 2","25 Apr 2025, 14:25","25 Apr 2025, 15:36","","Lat Pulldown (Cable)",,"Multi grip - end long head partials ",2,"normal",180,10,,,
"Pull 2","25 Apr 2025, 14:25","25 Apr 2025, 15:36","","Lat Pulldown (Cable)",,"Multi grip - end long head partials ",3,"normal",160,10,,,
"Pull 2","25 Apr 2025, 14:25","25 Apr 2025, 15:36","","Seated Cable Row - V Grip (Cable)",,"Single hand kneeling side turned",0,"normal",52.5,10,,,
"Pull 2","25 Apr 2025, 14:25","25 Apr 2025, 15:36","","Seated Cable Row - V Grip (Cable)",,"Single hand kneeling side turned",1,"normal",57.5,10,,,
"Pull 2","25 Apr 2025, 14:25","25 Apr 2025, 15:36","","Seated Cable Row - V Grip (Cable)",,"Single hand kneeling side turned",2,"normal",57.5,10,,,
"Pull 2","25 Apr 2025, 14:25","25 Apr 2025, 15:36","","Seated Cable Row - V Grip (Cable)",,"Single hand kneeling side turned",3,"normal",42.5,10,,,
"Pull 2","25 Apr 2025, 14:25","25 Apr 2025, 15:36","","Bicep Curl (Barbell)",,"",0,"normal",80,10,,,
"Pull 2","25 Apr 2025, 14:25","25 Apr 2025, 15:36","","Bicep Curl (Barbell)",,"",1,"normal",90,5,,,
"Pull 2","25 Apr 2025, 14:25","25 Apr 2025, 15:36","","Bicep Curl (Barbell)",,"",2,"normal",80,10,,,
"Pull 2","25 Apr 2025, 14:25","25 Apr 2025, 15:36","","Bicep Curl (Barbell)",,"",3,"normal",50,10,,,
"Pull 2","25 Apr 2025, 14:25","25 Apr 2025, 15:36","","Concentration Curl",,"",0,"normal",25,10,,,
"Pull 2","25 Apr 2025, 14:25","25 Apr 2025, 15:36","","Concentration Curl",,"",1,"normal",25,10,,,
"Pull 2","25 Apr 2025, 14:25","25 Apr 2025, 15:36","","Concentration Curl",,"",2,"normal",25,10,,,
"Pull 2","25 Apr 2025, 14:25","25 Apr 2025, 15:36","","Shrug (Dumbbell)",,"Mini farmer walk handles-plate loaded",0,"normal",140,10,,,
"Pull 2","25 Apr 2025, 14:25","25 Apr 2025, 15:36","","Shrug (Dumbbell)",,"Mini farmer walk handles-plate loaded",1,"normal",140,10,,,
"Pull 2","25 Apr 2025, 14:25","25 Apr 2025, 15:36","","Shrug (Dumbbell)",,"Mini farmer walk handles-plate loaded",2,"normal",140,10,,,
"Push 2","23 Apr 2025, 14:53","23 Apr 2025, 15:51","","Indian club rotation - Shoulder",,"",0,"normal",45,10,,,
"Push 2","23 Apr 2025, 14:53","23 Apr 2025, 15:51","","Indian club rotation - Shoulder",,"",1,"normal",45,10,,,
"Push 2","23 Apr 2025, 14:53","23 Apr 2025, 15:51","","Indian club rotation - Shoulder",,"",2,"normal",45,10,,,
"Push 2","23 Apr 2025, 14:53","23 Apr 2025, 15:51","","Incline Bench Press (Dumbbell)",,"",0,"normal",140,10,,,
"Push 2","23 Apr 2025, 14:53","23 Apr 2025, 15:51","","Incline Bench Press (Dumbbell)",,"",1,"normal",150,10,,,
"Push 2","23 Apr 2025, 14:53","23 Apr 2025, 15:51","","Incline Bench Press (Dumbbell)",,"",2,"normal",150,6,,,
"Push 2","23 Apr 2025, 14:53","23 Apr 2025, 15:51","","Incline Bench Press (Dumbbell)",,"",3,"normal",120,6,,,
"Push 2","23 Apr 2025, 14:53","23 Apr 2025, 15:51","","Overhead Press (Dumbbell)",,"",0,"normal",120,10,,,
"Push 2","23 Apr 2025, 14:53","23 Apr 2025, 15:51","","Overhead Press (Dumbbell)",,"",1,"normal",120,10,,,
"Push 2","23 Apr 2025, 14:53","23 Apr 2025, 15:51","","Overhead Press (Dumbbell)",,"",2,"normal",120,10,,,
"Push 2","23 Apr 2025, 14:53","23 Apr 2025, 15:51","","Bench Press - Close Grip (Barbell)",,"",0,"normal",135,10,,,
"Push 2","23 Apr 2025, 14:53","23 Apr 2025, 15:51","","Bench Press - Close Grip (Barbell)",,"",1,"normal",135,10,,,
"Push 2","23 Apr 2025, 14:53","23 Apr 2025, 15:51","","Bench Press - Close Grip (Barbell)",,"",2,"normal",135,10,,,
"Push 2","23 Apr 2025, 14:53","23 Apr 2025, 15:51","","Triceps Extension (Cable)",,"Overhead",0,"normal",65,10,,,
"Push 2","23 Apr 2025, 14:53","23 Apr 2025, 15:51","","Triceps Extension (Cable)",,"Overhead",1,"normal",72.5,10,,,
"Push 2","23 Apr 2025, 14:53","23 Apr 2025, 15:51","","Triceps Extension (Cable)",,"Overhead",2,"normal",72.5,10,,,
"Push 2","23 Apr 2025, 14:53","23 Apr 2025, 15:51","","Face Pull",,"",0,"normal",72.5,10,,,
"Push 2","23 Apr 2025, 14:53","23 Apr 2025, 15:51","","Face Pull",,"",1,"normal",72.5,10,,,
"Push 2","23 Apr 2025, 14:53","23 Apr 2025, 15:51","","Face Pull",,"",2,"normal",72.5,10,,,
"Push 2","23 Apr 2025, 14:53","23 Apr 2025, 15:51","","Triceps Dip",,"",0,"normal",,10,,,
"Push 2","23 Apr 2025, 14:53","23 Apr 2025, 15:51","","Triceps Dip",,"",1,"normal",,10,,,
"Push 2","23 Apr 2025, 14:53","23 Apr 2025, 15:51","","Triceps Dip",,"",2,"normal",,10,,,
"Legs 1","20 Apr 2025, 13:04","20 Apr 2025, 14:06","","Leg Extension (Machine)",,"Single leg",0,"normal",115,10,,,
"Legs 1","20 Apr 2025, 13:04","20 Apr 2025, 14:06","","Leg Extension (Machine)",,"Single leg",1,"normal",115,10,,,
"Legs 1","20 Apr 2025, 13:04","20 Apr 2025, 14:06","","Leg Extension (Machine)",,"Single leg",2,"normal",115,10,,,
"Legs 1","20 Apr 2025, 13:04","20 Apr 2025, 14:06","","Squat (Barbell)",,"",0,"normal",45,10,,,
"Legs 1","20 Apr 2025, 13:04","20 Apr 2025, 14:06","","Squat (Barbell)",,"",1,"normal",135,10,,,
"Legs 1","20 Apr 2025, 13:04","20 Apr 2025, 14:06","","Squat (Barbell)",,"",2,"normal",225,5,,,
"Legs 1","20 Apr 2025, 13:04","20 Apr 2025, 14:06","","Leg Press (Machine)",,"",0,"normal",450,10,,,
"Legs 1","20 Apr 2025, 13:04","20 Apr 2025, 14:06","","Leg Press (Machine)",,"",1,"normal",450,10,,,
"Legs 1","20 Apr 2025, 13:04","20 Apr 2025, 14:06","","Leg Press (Machine)",,"",2,"normal",450,10,,,
"Legs 1","20 Apr 2025, 13:04","20 Apr 2025, 14:06","","Calf Press (Machine)",,"",0,"normal",270,10,,,
"Legs 1","20 Apr 2025, 13:04","20 Apr 2025, 14:06","","Calf Press (Machine)",,"",1,"normal",270,10,,,
"Legs 1","20 Apr 2025, 13:04","20 Apr 2025, 14:06","","Calf Press (Machine)",,"",2,"normal",270,10,,,
"Legs 1","20 Apr 2025, 13:04","20 Apr 2025, 14:06","","Cable Crunch",,"",0,"normal",90,10,,,
"Legs 1","20 Apr 2025, 13:04","20 Apr 2025, 14:06","","Cable Crunch",,"",1,"normal",90,10,,,
"Legs 1","20 Apr 2025, 13:04","20 Apr 2025, 14:06","","Cable Crunch",,"",2,"normal",90,10,,,
"Legs 1","20 Apr 2025, 13:04","20 Apr 2025, 14:06","","Step Up",,"",0,"normal",,10,,,
"Legs 1","20 Apr 2025, 13:04","20 Apr 2025, 14:06","","Step Up",,"",1,"normal",,10,,,
"Legs 1","20 Apr 2025, 13:04","20 Apr 2025, 14:06","","Step Up",,"",2,"normal",,10,,,
"Pull 1","19 Apr 2025, 13:01","19 Apr 2025, 14:10","","Seated Cable Row - V Grip (Cable)",,"Single hand - underhanded",0,"normal",200,10,,,
"Pull 1","19 Apr 2025, 13:01","19 Apr 2025, 14:10","","Seated Cable Row - V Grip (Cable)",,"Single hand - underhanded",1,"normal",220,10,,,
"Pull 1","19 Apr 2025, 13:01","19 Apr 2025, 14:10","","Seated Cable Row - V Grip (Cable)",,"Single hand - underhanded",2,"normal",240,5,,,
"Pull 1","19 Apr 2025, 13:01","19 Apr 2025, 14:10","","Seated Cable Row - V Grip (Cable)",,"Single hand - underhanded",3,"normal",140,5,,,
"Pull 1","19 Apr 2025, 13:01","19 Apr 2025, 14:10","","Seated Cable Row - V Grip (Cable)",,"Single hand - underhanded",4,"normal",140,10,,,
"Pull 1","19 Apr 2025, 13:01","19 Apr 2025, 14:10","","Seated Cable Row - V Grip (Cable)",,"Single hand - underhanded",5,"normal",70,10,,,
"Pull 1","19 Apr 2025, 13:01","19 Apr 2025, 14:10","","Seated Cable Row - V Grip (Cable)",,"Single hand - underhanded",6,"normal",85,10,,,
"Pull 1","19 Apr 2025, 13:01","19 Apr 2025, 14:10","","Seated Cable Row - V Grip (Cable)",,"Single hand - underhanded",7,"normal",85,10,,,
"Pull 1","19 Apr 2025, 13:01","19 Apr 2025, 14:10","","Seated Cable Row - V Grip (Cable)",,"Single hand - underhanded",8,"normal",55,10,,,
"Pull 1","19 Apr 2025, 13:01","19 Apr 2025, 14:10","","Pendlay Row (Barbell)",,"Ground",0,"normal",135,10,,,
"Pull 1","19 Apr 2025, 13:01","19 Apr 2025, 14:10","","Pendlay Row (Barbell)",,"Ground",1,"normal",155,10,,,
"Pull 1","19 Apr 2025, 13:01","19 Apr 2025, 14:10","","Pendlay Row (Barbell)",,"Ground",2,"normal",155,10,,,
"Pull 1","19 Apr 2025, 13:01","19 Apr 2025, 14:10","","Meadow Row",,"",0,"normal",90,10,,,
"Pull 1","19 Apr 2025, 13:01","19 Apr 2025, 14:10","","Meadow Row",,"",1,"normal",100,10,,,
"Pull 1","19 Apr 2025, 13:01","19 Apr 2025, 14:10","","Meadow Row",,"",2,"normal",100,10,,,
"Pull 1","19 Apr 2025, 13:01","19 Apr 2025, 14:10","","Bicep Curl (Dumbbell)",,"",0,"normal",40,10,,,
"Pull 1","19 Apr 2025, 13:01","19 Apr 2025, 14:10","","Bicep Curl (Dumbbell)",,"",1,"normal",45,10,,,
"Pull 1","19 Apr 2025, 13:01","19 Apr 2025, 14:10","","Bicep Curl (Dumbbell)",,"",2,"normal",40,10,,,
"Pull 1","19 Apr 2025, 13:01","19 Apr 2025, 14:10","","Lateral Raise (Dumbbell)",,"",0,"normal",30,10,,,
"Pull 1","19 Apr 2025, 13:01","19 Apr 2025, 14:10","","Lateral Raise (Dumbbell)",,"",1,"normal",30,10,,,
"Pull 1","19 Apr 2025, 13:01","19 Apr 2025, 14:10","","Lateral Raise (Dumbbell)",,"",2,"normal",30,10,,,
"Pull 1","19 Apr 2025, 13:01","19 Apr 2025, 14:10","","Bicep Curl (Cable)",,"",0,"normal",27.5,10,,,
"Pull 1","19 Apr 2025, 13:01","19 Apr 2025, 14:10","","Bicep Curl (Cable)",,"",1,"normal",27.5,10,,,
"Pull 1","19 Apr 2025, 13:01","19 Apr 2025, 14:10","","Bicep Curl (Cable)",,"",2,"normal",27.5,10,,,
"Pull 1","19 Apr 2025, 13:01","19 Apr 2025, 14:10","","Bicep Curl (Cable)",,"",3,"normal",17.5,10,,,
"Push 1","18 Apr 2025, 14:24","18 Apr 2025, 15:30","","Indian club rotation - Shoulder",,"",0,"normal",45,10,,,
"Push 1","18 Apr 2025, 14:24","18 Apr 2025, 15:30","","Indian club rotation - Shoulder",,"",1,"normal",45,10,,,
"Push 1","18 Apr 2025, 14:24","18 Apr 2025, 15:30","","Indian club rotation - Shoulder",,"",2,"normal",45,10,,,
"Push 1","18 Apr 2025, 14:24","18 Apr 2025, 15:30","","Bench Press (Barbell)",,"",0,"warmup",45,10,,,
"Push 1","18 Apr 2025, 14:24","18 Apr 2025, 15:30","","Bench Press (Barbell)",,"",1,"normal",135,10,,,
"Push 1","18 Apr 2025, 14:24","18 Apr 2025, 15:30","","Bench Press (Barbell)",,"",2,"normal",135,10,,,
"Push 1","18 Apr 2025, 14:24","18 Apr 2025, 15:30","","Bench Press (Barbell)",,"",3,"normal",205,8,,,
"Push 1","18 Apr 2025, 14:24","18 Apr 2025, 15:30","","Bench Press (Barbell)",,"",4,"normal",225,5,,,
"Push 1","18 Apr 2025, 14:24","18 Apr 2025, 15:30","","Bench Press (Barbell)",,"",5,"normal",135,10,,,
"Push 1","18 Apr 2025, 14:24","18 Apr 2025, 15:30","","Chest Dip (Weighted)",,"",0,"normal",45,10,,,
"Push 1","18 Apr 2025, 14:24","18 Apr 2025, 15:30","","Chest Dip (Weighted)",,"",1,"normal",45,10,,,
"Push 1","18 Apr 2025, 14:24","18 Apr 2025, 15:30","","Chest Dip (Weighted)",,"",2,"normal",45,6,,,
"Push 1","18 Apr 2025, 14:24","18 Apr 2025, 15:30","","Cable Fly Crossovers",,"",0,"normal",42.5,10,,,
"Push 1","18 Apr 2025, 14:24","18 Apr 2025, 15:30","","Cable Fly Crossovers",,"",1,"normal",47.5,10,,,
"Push 1","18 Apr 2025, 14:24","18 Apr 2025, 15:30","","Cable Fly Crossovers",,"",2,"normal",52.5,10,,,
"Push 1","18 Apr 2025, 14:24","18 Apr 2025, 15:30","","Triceps Pushdown",,"",0,"normal",87.5,10,,,
"Push 1","18 Apr 2025, 14:24","18 Apr 2025, 15:30","","Triceps Pushdown",,"",1,"normal",95,10,,,
"Push 1","18 Apr 2025, 14:24","18 Apr 2025, 15:30","","Triceps Pushdown",,"",2,"normal",95,10,,,
"Push 1","18 Apr 2025, 14:24","18 Apr 2025, 15:30","","Triceps Pushdown",,"",3,"normal",42.5,10,,,
"Push 1","18 Apr 2025, 14:24","18 Apr 2025, 15:30","","Butterfly (Pec Deck)",,"",0,"normal",145,10,,,
"Push 1","18 Apr 2025, 14:24","18 Apr 2025, 15:30","","Butterfly (Pec Deck)",,"",1,"normal",145,10,,,
"Push 1","18 Apr 2025, 14:24","18 Apr 2025, 15:30","","Butterfly (Pec Deck)",,"",2,"normal",145,10,,,
"Push 1","18 Apr 2025, 14:24","18 Apr 2025, 15:30","","Wrist curl Cable",,"",0,"normal",42.5,10,,,
"Push 1","18 Apr 2025, 14:24","18 Apr 2025, 15:30","","Wrist curl Cable",,"",1,"normal",42.5,10,,,
"Push 1","18 Apr 2025, 14:24","18 Apr 2025, 15:30","","Wrist curl Cable",,"",2,"normal",42.5,10,,,
"Legs 2","14 Apr 2025, 14:31","14 Apr 2025, 15:10","","Leg Extension (Machine)",,"",0,"normal",235,10,,,
"Legs 2","14 Apr 2025, 14:31","14 Apr 2025, 15:10","","Leg Extension (Machine)",,"",1,"normal",280,10,,,
"Legs 2","14 Apr 2025, 14:31","14 Apr 2025, 15:10","","Leg Extension (Machine)",,"",2,"normal",220,10,,,
"Legs 2","14 Apr 2025, 14:31","14 Apr 2025, 15:10","","Seated Leg Curl (Machine)",,"",0,"normal",190,10,,,
"Legs 2","14 Apr 2025, 14:31","14 Apr 2025, 15:10","","Seated Leg Curl (Machine)",,"",1,"normal",190,10,,,
"Legs 2","14 Apr 2025, 14:31","14 Apr 2025, 15:10","","Seated Leg Curl (Machine)",,"",2,"normal",190,10,,,
"Legs 2","14 Apr 2025, 14:31","14 Apr 2025, 15:10","","Squat (Barbell)",,"",0,"normal",45,10,,,
"Legs 2","14 Apr 2025, 14:31","14 Apr 2025, 15:10","","Squat (Barbell)",,"",1,"normal",135,10,,,
"Legs 2","14 Apr 2025, 14:31","14 Apr 2025, 15:10","","Squat (Barbell)",,"",2,"normal",225,5,,,
"Legs 2","14 Apr 2025, 14:31","14 Apr 2025, 15:10","","Squat (Barbell)",,"",3,"normal",225,5,,,
"Legs 2","14 Apr 2025, 14:31","14 Apr 2025, 15:10","","Romanian Deadlift (Barbell)",,"",0,"normal",135,10,,,
"Legs 2","14 Apr 2025, 14:31","14 Apr 2025, 15:10","","Romanian Deadlift (Barbell)",,"",1,"normal",185,10,,,
"Legs 2","14 Apr 2025, 14:31","14 Apr 2025, 15:10","","Romanian Deadlift (Barbell)",,"",2,"normal",185,10,,,
"Legs 2","14 Apr 2025, 14:31","14 Apr 2025, 15:10","","Leg Press Horizontal (Machine)",,"Single leg",0,"normal",180,10,,,
"Legs 2","14 Apr 2025, 14:31","14 Apr 2025, 15:10","","Leg Press Horizontal (Machine)",,"Single leg",1,"normal",180,10,,,
"Legs 2","14 Apr 2025, 14:31","14 Apr 2025, 15:10","","Leg Press Horizontal (Machine)",,"Single leg",2,"normal",180,10,,,
"Legs 2","14 Apr 2025, 14:31","14 Apr 2025, 15:10","","Calf Press on Seated Leg Press",,"",0,"normal",270,10,,,
"Legs 2","14 Apr 2025, 14:31","14 Apr 2025, 15:10","","Calf Press on Seated Leg Press",,"",1,"normal",270,10,,,
"Legs 2","14 Apr 2025, 14:31","14 Apr 2025, 15:10","","Calf Press on Seated Leg Press",,"",2,"normal",270,10,,,
"Legs 2","14 Apr 2025, 14:31","14 Apr 2025, 15:10","","Cable Crunch",,"",0,"normal",87.5,10,,,
"Legs 2","14 Apr 2025, 14:31","14 Apr 2025, 15:10","","Cable Crunch",,"",1,"normal",87.5,10,,,
"Legs 2","14 Apr 2025, 14:31","14 Apr 2025, 15:10","","Cable Crunch",,"",2,"normal",95,10,,,
"Legs 2","14 Apr 2025, 14:31","14 Apr 2025, 15:10","","Wrist curl Cable",,"",0,"normal",42.5,10,,,
"Legs 2","14 Apr 2025, 14:31","14 Apr 2025, 15:10","","Wrist curl Cable",,"",1,"normal",65,10,,,
"Legs 2","14 Apr 2025, 14:31","14 Apr 2025, 15:10","","Wrist curl Cable",,"",2,"normal",65,10,,,
"Pull 2","13 Apr 2025, 12:53","13 Apr 2025, 14:08","","Pull Up",,"",0,"normal",,10,,,
"Pull 2","13 Apr 2025, 12:53","13 Apr 2025, 14:08","","Pull Up",,"",1,"normal",,10,,,
"Pull 2","13 Apr 2025, 12:53","13 Apr 2025, 14:08","","Pull Up",,"",2,"normal",,10,,,
"Pull 2","13 Apr 2025, 12:53","13 Apr 2025, 14:08","","T Bar Row",,"",0,"normal",90,10,,,
"Pull 2","13 Apr 2025, 12:53","13 Apr 2025, 14:08","","T Bar Row",,"",1,"normal",160,10,,,
"Pull 2","13 Apr 2025, 12:53","13 Apr 2025, 14:08","","T Bar Row",,"",2,"normal",160,10,,,
"Pull 2","13 Apr 2025, 12:53","13 Apr 2025, 14:08","","T Bar Row",,"",3,"normal",170,10,,,
"Pull 2","13 Apr 2025, 12:53","13 Apr 2025, 14:08","","Lat Pulldown (Cable)",,"Multi grip - end long head partials ",0,"normal",180,10,,,
"Pull 2","13 Apr 2025, 12:53","13 Apr 2025, 14:08","","Lat Pulldown (Cable)",,"Multi grip - end long head partials ",1,"normal",160,10,,,
"Pull 2","13 Apr 2025, 12:53","13 Apr 2025, 14:08","","Lat Pulldown (Cable)",,"Multi grip - end long head partials ",2,"normal",160,10,,,
"Pull 2","13 Apr 2025, 12:53","13 Apr 2025, 14:08","","Lat Pulldown (Cable)",,"Multi grip - end long head partials ",3,"normal",160,10,,,
"Pull 2","13 Apr 2025, 12:53","13 Apr 2025, 14:08","","Seated Cable Row - V Grip (Cable)",,"Single hand kneeling side turned",0,"normal",50,10,,,
"Pull 2","13 Apr 2025, 12:53","13 Apr 2025, 14:08","","Seated Cable Row - V Grip (Cable)",,"Single hand kneeling side turned",1,"normal",65,10,,,
"Pull 2","13 Apr 2025, 12:53","13 Apr 2025, 14:08","","Seated Cable Row - V Grip (Cable)",,"Single hand kneeling side turned",2,"normal",57.5,10,,,
"Pull 2","13 Apr 2025, 12:53","13 Apr 2025, 14:08","","Seated Cable Row - V Grip (Cable)",,"Single hand kneeling side turned",3,"normal",42.5,10,,,
"Pull 2","13 Apr 2025, 12:53","13 Apr 2025, 14:08","","Bicep Curl (Barbell)",,"",0,"normal",80,10,,,
"Pull 2","13 Apr 2025, 12:53","13 Apr 2025, 14:08","","Bicep Curl (Barbell)",,"",1,"normal",80,10,,,
"Pull 2","13 Apr 2025, 12:53","13 Apr 2025, 14:08","","Bicep Curl (Barbell)",,"",2,"normal",80,7,,,
"Pull 2","13 Apr 2025, 12:53","13 Apr 2025, 14:08","","Concentration Curl",,"",0,"normal",30,10,,,
"Pull 2","13 Apr 2025, 12:53","13 Apr 2025, 14:08","","Concentration Curl",,"",1,"normal",30,10,,,
"Pull 2","13 Apr 2025, 12:53","13 Apr 2025, 14:08","","Concentration Curl",,"",2,"normal",30,10,,,
"Pull 2","13 Apr 2025, 12:53","13 Apr 2025, 14:08","","Shrug (Dumbbell)",,"Mini farmer walk handles-plate loaded",0,"normal",140,10,,,
"Pull 2","13 Apr 2025, 12:53","13 Apr 2025, 14:08","","Shrug (Dumbbell)",,"Mini farmer walk handles-plate loaded",1,"normal",140,10,,,
"Pull 2","13 Apr 2025, 12:53","13 Apr 2025, 14:08","","Shrug (Dumbbell)",,"Mini farmer walk handles-plate loaded",2,"normal",140,10,,,
"Push 2","31 Mar 2025, 14:27","31 Mar 2025, 15:18","","Indian club rotation - Shoulder",,"",0,"normal",45,10,,,
"Push 2","31 Mar 2025, 14:27","31 Mar 2025, 15:18","","Indian club rotation - Shoulder",,"",1,"normal",45,10,,,
"Push 2","31 Mar 2025, 14:27","31 Mar 2025, 15:18","","Indian club rotation - Shoulder",,"",2,"normal",45,10,,,
"Push 2","31 Mar 2025, 14:27","31 Mar 2025, 15:18","","Incline Bench Press (Dumbbell)",,"",0,"normal",150,10,,,
"Push 2","31 Mar 2025, 14:27","31 Mar 2025, 15:18","","Incline Bench Press (Dumbbell)",,"",1,"normal",150,10,,,
"Push 2","31 Mar 2025, 14:27","31 Mar 2025, 15:18","","Incline Bench Press (Dumbbell)",,"",2,"normal",150,8,,,
"Push 2","31 Mar 2025, 14:27","31 Mar 2025, 15:18","","Incline Bench Press (Dumbbell)",,"",3,"normal",110,10,,,
"Push 2","31 Mar 2025, 14:27","31 Mar 2025, 15:18","","Overhead Press (Dumbbell)",,"",0,"normal",120,10,,,
"Push 2","31 Mar 2025, 14:27","31 Mar 2025, 15:18","","Overhead Press (Dumbbell)",,"",1,"normal",120,10,,,
"Push 2","31 Mar 2025, 14:27","31 Mar 2025, 15:18","","Overhead Press (Dumbbell)",,"",2,"normal",120,6,,,
"Push 2","31 Mar 2025, 14:27","31 Mar 2025, 15:18","","Bench Press - Close Grip (Barbell)",,"",0,"normal",135,10,,,
"Push 2","31 Mar 2025, 14:27","31 Mar 2025, 15:18","","Bench Press - Close Grip (Barbell)",,"",1,"normal",155,10,,,
"Push 2","31 Mar 2025, 14:27","31 Mar 2025, 15:18","","Bench Press - Close Grip (Barbell)",,"",2,"normal",155,10,,,
